Product,Brand,Type,Date,Revenue,Gross Profit,CMGR,Average Revenue,Average Gross Profit,%Total Revenue,% Variation from Average,%Total Gross Profit
CHICKEN CUTLETS - HORMONE FREE - (SHISHTAWOOK) - FROZEN,NGS,Poultry,2015-12-01,254.814058,94.814058,13.2983650179,27.9462703296,7.11853072209,0.0111532424313,811.799875243,0.0162923595102
CHICKEN CUTLETS - SHISHTAWOOK (CHEMICAL FREE) - FROZEN,0,Poultry,2015-05-01,168.3,28.05,0.0,27.9462703296,7.11853072209,0.00736651154932,502.22705218,0.00481996756495
CHICKEN DRUMSTICKS - HORMONE FREE (FROZEN),NGS,Poultry,2015-06-01,286.8,50.97,19.8387829029,27.9462703296,7.11853072209,0.0125532710181,926.255012271,0.00875842234529
CHICKEN DRUMSTICKS - HORMONE FREE (FROZEN),NGS,Poultry,2015-07-01,123.0,27.0,19.8387829029,27.9462703296,7.11853072209,0.00538372501822,340.13028769,0.00463954097161
CHICKEN DRUMSTICKS - HORMONE FREE (FROZEN),NGS,Poultry,2015-08-01,123.0,29.05,19.8387829029,27.9462703296,7.11853072209,0.00538372501822,340.13028769,0.00499180241575
CHICKEN DRUMSTICKS - HORMONE FREE (FROZEN),NGS,Poultry,2015-09-01,205.0,57.14,19.8387829029,27.9462703296,7.11853072209,0.00897287503037,633.550479483,0.00981864337472
CHICKEN DRUMSTICKS - HORMONE FREE (FROZEN),NGS,Poultry,2015-10-01,533.0,193.5,19.8387829029,27.9462703296,7.11853072209,0.023329475079,1807.23124666,0.0332500436298
CHICKEN DRUMSTICKS - HORMONE FREE (FROZEN),NGS,Poultry,2015-11-01,403.376414,153.376414,19.8387829029,27.9462703296,7.11853072209,0.0176558348928,1343.39981415,0.026355413216
CHICKEN DRUMSTICKS - HORMONE FREE (FROZEN),NGS,Poultry,2015-12-01,77.9,27.9,19.8387829029,27.9462703296,7.11853072209,0.00340969251154,178.749182203,0.00479419233733
CHICKEN LIVER,0,Fresh poultry,2014-10-01,125.0,25.0,5.22229701398,27.9462703296,7.11853072209,0.00547126526242,347.286877733,0.00429587127001
CHICKEN LIVER,0,Fresh poultry,2014-11-01,93.75,18.75,5.22229701398,27.9462703296,7.11853072209,0.00410344894681,235.4651583,0.0032219034525
CHICKEN LIVER,0,Fresh poultry,2014-12-01,31.25,6.25,5.22229701398,27.9462703296,7.11853072209,0.0013678163156,11.8217194333,0.0010739678175
CHICKEN LIVER,0,Fresh poultry,2015-01-01,62.5,12.5,5.22229701398,27.9462703296,7.11853072209,0.00273563263121,123.643438867,0.002147935635
CHICKEN LIVER (CHEMICAL FREE),0,Chemical free poultry ,2014-10-01,216.0,36.0,3.92592260318,27.9462703296,7.11853072209,0.00945434637346,672.911724723,0.00618605462881
CHICKEN LIVER (CHEMICAL FREE),0,Chemical free poultry ,2014-11-01,162.0,27.0,3.92592260318,27.9462703296,7.11853072209,0.0070907597801,479.683793542,0.00463954097161
CHICKEN LIVER (CHEMICAL FREE),0,Chemical free poultry ,2014-12-01,54.0,9.0,3.92592260318,27.9462703296,7.11853072209,0.00236358659337,93.2279311808,0.0015465136572
CHICKEN LIVER - HORMONE FREE (FROZEN),NGS,Poultry,2015-05-01,274.0,44.0,19.4685369709,27.9462703296,7.11853072209,0.0119930134552,880.452835992,0.00756073343521
CHICKEN LIVER - HORMONE FREE (FROZEN),NGS,Poultry,2015-06-01,375.9,95.29,19.4685369709,27.9462703296,7.11853072209,0.0164531888971,1245.08109872,0.0163741429328
CHICKEN LIVER - HORMONE FREE (FROZEN),NGS,Poultry,2015-07-01,78.8,23.88,19.4685369709,27.9462703296,7.11853072209,0.00344908562143,181.969647723,0.00410341623711
CHICKEN LIVER - HORMONE FREE (FROZEN),NGS,Poultry,2015-08-01,164.0,53.14,19.4685369709,27.9462703296,7.11853072209,0.00717830002429,486.840383586,0.00913130397152
CHICKEN LIVER - HORMONE FREE (FROZEN),NGS,Poultry,2015-09-01,246.0,84.45,19.4685369709,27.9462703296,7.11853072209,0.0107674500364,780.260575379,0.0145114531501
CHICKEN LIVER - HORMONE FREE (FROZEN),NGS,Poultry,2015-10-01,287.0,107.94,19.4685369709,27.9462703296,7.11853072209,0.0125620250425,926.970671276,0.0185478537954
CHICKEN LIVER - HORMONE FREE (FROZEN),NGS,Poultry,2015-11-01,349.129241,120.129241,19.4685369709,27.9462703296,7.11853072209,0.015281429507,1149.28742506,0.020642390204
CHICKEN LIVER - HORMONE FREE (FROZEN),NGS,Poultry,2015-12-01,164.0,64.0,19.4685369709,27.9462703296,7.11853072209,0.00717830002429,486.840383586,0.0109974304512
CHICKEN MASALA,0,Spices,2015-05-01,28.0,28.0,0.0,27.9462703296,7.11853072209,0.00122556341878,0.19226061227,0.00481137582241
CHICKEN NUGGETS (FROZEN),0,Prepared food,2015-07-01,375.0,75.0,25.2760861887,27.9462703296,7.11853072209,0.0164137957873,1241.8606332,0.01288761381
CHICKEN NUGGETS (FROZEN),0,Prepared food,2015-08-01,450.0,90.0,25.2760861887,27.9462703296,7.11853072209,0.0196965549447,1510.23275984,0.015465136572
CHICKEN NUGGETS (FROZEN),0,Prepared food,2015-09-01,375.0,75.0,25.2760861887,27.9462703296,7.11853072209,0.0164137957873,1241.8606332,0.01288761381
CHICKEN NUGGETS (FROZEN),0,Prepared food,2015-10-01,675.0,135.0,25.2760861887,27.9462703296,7.11853072209,0.0295448324171,2315.34913976,0.023197704858
CHICKEN NUGGETS (FROZEN),0,Prepared food,2015-11-01,375.0,75.0,25.2760861887,27.9462703296,7.11853072209,0.0164137957873,1241.8606332,0.01288761381
CHICKEN NUGGETS (FROZEN),0,Prepared food,2015-12-01,600.0,120.0,25.2760861887,27.9462703296,7.11853072209,0.0262620732596,2046.97701312,0.020620182096
CHICKEN STRIPS (FROZEN),0,Prepared food,2015-07-01,65.0,13.0,47.3817426318,27.9462703296,7.11853072209,0.00284505793646,132.589176421,0.0022338530604
CHICKEN STRIPS (FROZEN),0,Prepared food,2015-08-01,65.0,13.0,47.3817426318,27.9462703296,7.11853072209,0.00284505793646,132.589176421,0.0022338530604
CHICKEN STRIPS (FROZEN),0,Prepared food,2015-09-01,195.0,39.0,47.3817426318,27.9462703296,7.11853072209,0.00853517380937,597.767529264,0.00670155918121
CHICKEN STRIPS (FROZEN),0,Prepared food,2015-10-01,975.0,195.0,47.3817426318,27.9462703296,7.11853072209,0.0426758690469,3388.83764632,0.033507795906
CHICKEN STRIPS (FROZEN),0,Prepared food,2015-11-01,572.585943,104.585943,47.3817426318,27.9462703296,7.11853072209,0.0250621566375,1948.88142943,0.0179715099112
CHICKEN STRIPS (FROZEN),0,Prepared food,2015-12-01,260.0,52.0,47.3817426318,27.9462703296,7.11853072209,0.0113802317458,830.356705685,0.00893541224161
CHICKEN THIGH (FROZEN),NGS,Poultry,2015-05-01,599.0,82.38,16.6597230957,27.9462703296,7.11853072209,0.0262183031375,2043.3987181,0.0141557550089
CHICKEN THIGH (FROZEN),NGS,Poultry,2015-06-01,772.8,169.36,16.6597230957,27.9462703296,7.11853072209,0.0338255503584,2665.3063929,0.0291019503315
CHICKEN THIGH (FROZEN),NGS,Poultry,2015-07-01,373.75,-102.05,16.6597230957,27.9462703296,7.11853072209,0.0163590831346,1237.38776442,-0.0175357465242
CHICKEN THIGH (FROZEN),NGS,Poultry,2015-08-01,518.0,133.85,16.6597230957,27.9462703296,7.11853072209,0.0226729232475,1753.55682133,0.0230000947796
CHICKEN THIGH (FROZEN),NGS,Poultry,2015-09-01,370.0,123.0,16.6597230957,27.9462703296,7.11853072209,0.0161949451768,1223.96915809,0.0211356866484
CHICKEN THIGH (FROZEN),NGS,Poultry,2015-10-01,222.0,81.0,16.6597230957,27.9462703296,7.11853072209,0.00971696710606,694.381494854,0.0139186229148
CHICKEN THIGH (FROZEN),NGS,Poultry,2015-11-01,407.0,148.5,16.6597230957,27.9462703296,7.11853072209,0.0178144396944,1356.3660739,0.0255174753438
CHICKEN WINGS - HORMONE FREE (FROZEN),NGS,Poultry,2015-06-01,62.4,17.78,27.7760324167,27.9462703296,7.11853072209,0.002731255619,123.285609364,0.00305522364723
CHICKEN WINGS - HORMONE FREE (FROZEN),NGS,Poultry,2015-07-01,36.0,-30.0,27.7760324167,27.9462703296,7.11853072209,0.00157572439558,28.8186207872,-0.00515504552401
CHICKEN WINGS - HORMONE FREE (FROZEN),NGS,Poultry,2015-08-01,85.5,31.55,27.7760324167,27.9462703296,7.11853072209,0.0037423454395,205.94422437,0.00542138954275
CHICKEN WINGS - HORMONE FREE (FROZEN),NGS,Poultry,2015-09-01,30.0,13.91,27.7760324167,27.9462703296,7.11853072209,0.00131310366298,7.348850656,0.00239022277463
CHICKEN WINGS - HORMONE FREE (FROZEN),NGS,Poultry,2015-10-01,240.0,103.0,27.7760324167,27.9462703296,7.11853072209,0.0105048293038,758.790805248,0.0176989896324
CHICKEN WINGS - HORMONE FREE (FROZEN),NGS,Poultry,2015-11-01,270.0,130.5,27.7760324167,27.9462703296,7.11853072209,0.0118179329668,866.139655904,0.0224244480294
CHICORY WHITE ENDIVE / 500G,NGS,Fresh Produce,2012-07-01,288.4,66.57,5.00389018139,27.9462703296,7.11853072209,0.0126233032135,931.980284306,0.0114390460178
CHICORY WHITE ENDIVE / 500G,NGS,Fresh Produce,2012-08-01,206.0,47.55,5.00389018139,27.9462703296,7.11853072209,0.00901664515247,637.128774505,0.00817074715555
CHICORY WHITE ENDIVE / 500G,NGS,Fresh Produce,2012-09-01,329.6,76.08,5.00389018139,27.9462703296,7.11853072209,0.0144266322439,1079.40603921,0.0130731954489
CHICORY WHITE ENDIVE / 500G,NGS,Fresh Produce,2012-10-01,700.4,161.67,5.00389018139,27.9462703296,7.11853072209,0.0306565935184,2406.23783332,0.0277805403289
CHICORY WHITE ENDIVE / 500G,NGS,Fresh Produce,2012-11-01,1071.2,247.26,5.00389018139,27.9462703296,7.11853072209,0.0468865547928,3733.06962742,0.0424878852089
CHILLI FLAKES,0,Spices,2015-06-01,19.0,4.0,25.8925411794,27.9462703296,7.11853072209,0.000831632319888,-32.0123945845,0.000687339403201
CHILLI FLAKES,0,Spices,2015-07-01,19.0,4.0,25.8925411794,27.9462703296,7.11853072209,0.000831632319888,-32.0123945845,0.000687339403201
CHILLI FLAKES,0,Spices,2015-08-01,19.0,4.0,25.8925411794,27.9462703296,7.11853072209,0.000831632319888,-32.0123945845,0.000687339403201
CHILLI FLAKES,0,Spices,2015-10-01,19.0,4.0,25.8925411794,27.9462703296,7.11853072209,0.000831632319888,-32.0123945845,0.000687339403201
CHILLI FLAKES,0,Spices,2015-11-01,57.0,12.0,25.8925411794,27.9462703296,7.11853072209,0.00249489695966,103.962816246,0.0020620182096
CHILLI FLAKES,0,Spices,2015-12-01,57.0,12.0,25.8925411794,27.9462703296,7.11853072209,0.00249489695966,103.962816246,0.0020620182096
CHINESE CABBAGE / 500G,NGS,Fresh Produce,2012-07-01,9.49,2.19,5.4731847482,27.9462703296,7.11853072209,0.000415378458723,-66.0419802425,0.000376318323252
CHINESE CABBAGE / 500G,NGS,Fresh Produce,2012-08-01,9.49,2.19,5.4731847482,27.9462703296,7.11853072209,0.000415378458723,-66.0419802425,0.000376318323252
CHINESE CABBAGE / 500G,NGS,Fresh Produce,2012-09-01,37.96,8.76,5.4731847482,27.9462703296,7.11853072209,0.00166151383489,35.8320790301,0.00150527329301
CHINESE CABBAGE / 500G,NGS,Fresh Produce,2012-10-01,18.98,4.38,5.4731847482,27.9462703296,7.11853072209,0.000830756917446,-32.083960485,0.000752636646505
CHINESE CABBAGE / 500G,NGS,Fresh Produce,2012-11-01,28.47,6.57,5.4731847482,27.9462703296,7.11853072209,0.00124613537617,1.87405927255,0.00112895496976
CHINESE GARLIC,NGS,Fresh vegetables,2013-06-01,10.0,1.8,8.06156935422,27.9462703296,7.11853072209,0.000437701220994,-64.2170497813,0.00030930273144
CHINESE GARLIC,NGS,Fresh vegetables,2013-08-01,35.34,6.36,8.06156935422,27.9462703296,7.11853072209,0.00154683611499,26.4569460728,0.00109286965109
CHINESE GARLIC,NGS,Fresh vegetables,2013-09-01,5.89,1.06,8.06156935422,27.9462703296,7.11853072209,0.000257806019165,-78.9238423212,0.000182144941848
CHINESE GARLIC,NGS,Fresh vegetables,2013-10-01,5.89,1.06,8.06156935422,27.9462703296,7.11853072209,0.000257806019165,-78.9238423212,0.000182144941848
CHINESE GARLIC,NGS,Fresh vegetables,2013-11-01,5.89,1.06,8.06156935422,27.9462703296,7.11853072209,0.000257806019165,-78.9238423212,0.000182144941848
CHINESE GARLIC,NGS,Fresh vegetables,2013-12-01,5.89,1.06,8.06156935422,27.9462703296,7.11853072209,0.000257806019165,-78.9238423212,0.000182144941848
CHINESE GARLIC,NGS,Fresh vegetables,2014-01-01,11.78,2.12,8.06156935422,27.9462703296,7.11853072209,0.00051561203833,-57.8476846424,0.000364289883696
CHINESE GARLIC,NGS,Fresh vegetables,2014-02-01,11.78,2.12,8.06156935422,27.9462703296,7.11853072209,0.00051561203833,-57.8476846424,0.000364289883696
CHINESE GARLIC,NGS,Fresh vegetables,2014-03-01,11.78,2.12,8.06156935422,27.9462703296,7.11853072209,0.00051561203833,-57.8476846424,0.000364289883696
CHINESE GARLIC,NGS,Fresh vegetables,2014-04-01,23.56,4.24,8.06156935422,27.9462703296,7.11853072209,0.00103122407666,-15.6953692848,0.000728579767393
CHINESE GARLIC,NGS,Fresh vegetables,2014-05-01,11.78,2.12,8.06156935422,27.9462703296,7.11853072209,0.00051561203833,-57.8476846424,0.000364289883696
CHINESE LETTUCE / PER PIECE,NGS,Fresh Produce,2012-09-01,7.32,1.69,4.25491552162,27.9462703296,7.11853072209,0.000320397293767,-73.8068804399,0.000290400897852
CHINESE LETTUCE / PER PIECE,NGS,Fresh Produce,2012-11-01,36.6,8.45,4.25491552162,27.9462703296,7.11853072209,0.00160198646884,30.9655978003,0.00145200448926
CHINESE RADISH (CHEMICAL FREE),0,Vegetables,2015-05-01,9.0,2.62,0.0,27.9462703296,7.11853072209,0.000393931098894,-67.7953448032,0.000450207309097
CHIVES,Kheir Misr,Fresh vegetables,2013-01-01,24.5,5.6,5.32721955769,27.9462703296,7.11853072209,0.00107236799143,-12.3317719643,0.000962275164481
CHIVES,Kheir Misr,Fresh vegetables,2013-02-01,29.4,6.72,5.32721955769,27.9462703296,7.11853072209,0.00128684158972,5.20187364288,0.00115473019738
CHIVES,Kheir Misr,Fresh vegetables,2013-06-01,8.97,2.04,5.32721955769,27.9462703296,7.11853072209,0.000392617995231,-67.9026936539,0.000350543095632
CHIVES,Kheir Misr,Fresh vegetables,2013-07-01,26.91,6.12,5.32721955769,27.9462703296,7.11853072209,0.00117785398569,-3.70808096156,0.0010516292869
CHIVES,Kheir Misr,Fresh vegetables,2013-08-01,5.98,1.36,5.32721955769,27.9462703296,7.11853072209,0.000261745330154,-78.6017957692,0.000233695397088
CHIVES,Kheir Misr,Fresh vegetables,2013-09-01,26.91,6.12,5.32721955769,27.9462703296,7.11853072209,0.00117785398569,-3.70808096156,0.0010516292869
CHIVES,Kheir Misr,Fresh vegetables,2013-10-01,23.92,5.44,5.32721955769,27.9462703296,7.11853072209,0.00104698132062,-14.4071830769,0.000934781588353
CHIVES,Kheir Misr,Fresh vegetables,2013-11-01,20.93,4.76,5.32721955769,27.9462703296,7.11853072209,0.00091610865554,-25.1062851923,0.000817933889809
CHIVES,Kheir Misr,Fresh vegetables,2013-12-01,11.96,2.72,5.32721955769,27.9462703296,7.11853072209,0.000523490660308,-57.2035915385,0.000467390794177
CHIVES,Kheir Misr,Fresh vegetables,2014-01-01,5.98,1.36,5.32721955769,27.9462703296,7.11853072209,0.000261745330154,-78.6017957692,0.000233695397088
CHIVES,NGS,Fresh vegetables,2014-03-01,8.0,2.0,15.0113119659,27.9462703296,7.11853072209,0.000350160976795,-71.3736398251,0.0003436697016
CHIVES,NGS,Fresh vegetables,2014-04-01,25.0,5.0,15.0113119659,27.9462703296,7.11853072209,0.00109425305248,-10.5426244533,0.000859174254001
CHIVES,NGS,Fresh vegetables,2014-05-01,31.0,7.0,15.0113119659,27.9462703296,7.11853072209,0.00135687378508,10.9271456779,0.0012028439556
CHIVES,NGS,Fresh vegetables,2014-06-01,28.0,8.0,15.0113119659,27.9462703296,7.11853072209,0.00122556341878,0.19226061227,0.0013746788064
CHIVES,NGS,Fresh vegetables,2014-07-01,12.0,3.0,15.0113119659,27.9462703296,7.11853072209,0.000525241465192,-57.0604597376,0.000515504552401
CHIVES,NGS,Fresh vegetables,2014-08-01,24.0,6.0,15.0113119659,27.9462703296,7.11853072209,0.00105048293038,-14.1209194752,0.0010310091048
CHIVES,NGS,Fresh vegetables,2014-09-01,40.0,10.0,15.0113119659,27.9462703296,7.11853072209,0.00175080488397,43.1318008747,0.001718348508
CHIVES,NGS,Fresh vegetables,2014-11-01,40.0,10.0,15.0113119659,27.9462703296,7.11853072209,0.00175080488397,43.1318008747,0.001718348508
CHIVES,NGS,Fresh vegetables,2014-12-01,40.0,10.0,15.0113119659,27.9462703296,7.11853072209,0.00175080488397,43.1318008747,0.001718348508
CHIVES,NGS,Fresh vegetables,2015-01-01,16.0,4.0,15.0113119659,27.9462703296,7.11853072209,0.00070032195359,-42.7472796501,0.000687339403201
CHIVES (CHEMICAL FREE),0,Vegetables,2015-05-01,88.0,22.0,17.9732198979,27.9462703296,7.11853072209,0.00385177074474,214.889961924,0.0037803667176
CHIVES (CHEMICAL FREE),0,Vegetables,2015-06-01,25.0,10.0,17.9732198979,27.9462703296,7.11853072209,0.00109425305248,-10.5426244533,0.001718348508
CHIVES (CHEMICAL FREE),0,Vegetables,2015-07-01,25.0,10.0,17.9732198979,27.9462703296,7.11853072209,0.00109425305248,-10.5426244533,0.001718348508
CHIVES (CHEMICAL FREE),0,Vegetables,2015-08-01,168.905078,66.905078,17.9732198979,27.9462703296,7.11853072209,0.00739299588726,504.392199775,0.0114966240959
CHIVES (CHEMICAL FREE),0,Vegetables,2015-09-01,50.0,20.0,17.9732198979,27.9462703296,7.11853072209,0.00218850610497,78.9147510933,0.003436697016
CHIVES (CHEMICAL FREE),0,Vegetables,2015-10-01,69.009363,27.009363,17.9732198979,27.9462703296,7.11853072209,0.00302054824451,146.935860085,0.00464114986131
CHIVES (CHEMICAL FREE),0,Vegetables,2015-11-01,69.011806,20.351806,17.9732198979,27.9462703296,7.11853072209,0.00302065517492,146.94460186,0.00349714954752
CHIVES (CHEMICAL FREE),0,Vegetables,2015-12-01,47.2,-13.8,17.9732198979,27.9462703296,7.11853072209,0.00206594976309,68.8955250321,-0.00237132094104
CHIVES / 100G,NGS,Fresh Produce,2012-07-01,10.84,2.5,5.57742442383,27.9462703296,7.11853072209,0.000474468123557,-61.211281963,0.000429587127001
CHIVES / 100G,NGS,Fresh Produce,2012-08-01,21.68,5.0,5.57742442383,27.9462703296,7.11853072209,0.000948936247114,-22.4225639259,0.000859174254001
CHIVES / 100G,NGS,Fresh Produce,2012-09-01,37.94,8.75,5.57742442383,27.9462703296,7.11853072209,0.00166063843245,35.7605131296,0.0015035549445
CHIVES / 100G,NGS,Fresh Produce,2012-10-01,21.68,5.0,5.57742442383,27.9462703296,7.11853072209,0.000948936247114,-22.4225639259,0.000859174254001
CHIVES / 100G,NGS,Fresh Produce,2012-11-01,32.52,7.5,5.57742442383,27.9462703296,7.11853072209,0.00142340437067,16.3661541111,0.001288761381
CHOCOLATE BISCUITS (GLUTEN FREE - TRACES OF GLUTEN),0,Snacks,2015-05-01,36.0,22.0,0.0,27.9462703296,7.11853072209,0.00157572439558,28.8186207872,0.0037803667176
CHOCOLATE CAKE MIX (GLUTEN FREE),0,Baking products,2015-09-01,350.0,87.5,9.48476707016,27.9462703296,7.11853072209,0.0153195427348,1152.40325765,0.015035549445
CHOCOLATE CAKE MIX (GLUTEN FREE),0,Baking products,2015-10-01,200.0,50.0,9.48476707016,27.9462703296,7.11853072209,0.00875402441987,615.659004373,0.00859174254001
CHOCOLATE CAKE MIX (GLUTEN FREE),0,Baking products,2015-11-01,50.0,12.5,9.48476707016,27.9462703296,7.11853072209,0.00218850610497,78.9147510933,0.002147935635
CHOCOLATE CAKE MIX (GLUTEN FREE),0,Baking products,2015-12-01,60.0,15.0,9.48476707016,27.9462703296,7.11853072209,0.00262620732596,114.697701312,0.002577522762
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ),0,Baking products,2015-06-01,282.0,54.0,3.60905067695,27.9462703296,7.11853072209,0.012343174432,909.079196166,0.00927908194321
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ),0,Baking products,2015-08-01,60.0,15.0,3.60905067695,27.9462703296,7.11853072209,0.00262620732596,114.697701312,0.002577522762
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ),0,Baking products,2015-09-01,60.0,15.0,3.60905067695,27.9462703296,7.11853072209,0.00262620732596,114.697701312,0.002577522762
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2013-03-01,59.9,7.7,9.33992170025,27.9462703296,7.11853072209,0.00262183031375,114.33987181,0.00132312835116
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2013-06-01,179.7,23.1,9.33992170025,27.9462703296,7.11853072209,0.00786549094125,543.019615429,0.00396938505348
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2013-08-01,119.8,15.4,9.33992170025,27.9462703296,7.11853072209,0.0052436606275,328.67974362,0.00264625670232
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2013-09-01,59.9,7.7,9.33992170025,27.9462703296,7.11853072209,0.00262183031375,114.33987181,0.00132312835116
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2013-12-01,59.9,7.7,9.33992170025,27.9462703296,7.11853072209,0.00262183031375,114.33987181,0.00132312835116
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2014-01-01,64.5,13.5,9.33992170025,27.9462703296,7.11853072209,0.00282317287541,130.80002891,0.0023197704858
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2014-02-01,64.5,13.5,9.33992170025,27.9462703296,7.11853072209,0.00282317287541,130.80002891,0.0023197704858
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2014-03-01,64.5,13.5,9.33992170025,27.9462703296,7.11853072209,0.00282317287541,130.80002891,0.0023197704858
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2014-04-01,64.5,13.5,9.33992170025,27.9462703296,7.11853072209,0.00282317287541,130.80002891,0.0023197704858
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2014-08-01,260.0,44.0,9.33992170025,27.9462703296,7.11853072209,0.0113802317458,830.356705685,0.00756073343521
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2014-09-01,60.0,10.8,9.33992170025,27.9462703296,7.11853072209,0.00262620732596,114.697701312,0.00185581638864
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2014-10-01,60.0,11.05,9.33992170025,27.9462703296,7.11853072209,0.00262620732596,114.697701312,0.00189877510134
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2014-11-01,393.0,55.98,9.33992170025,27.9462703296,7.11853072209,0.017201657985,1306.26994359,0.0096193149478
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2014-12-01,60.0,12.0,9.33992170025,27.9462703296,7.11853072209,0.00262620732596,114.697701312,0.0020620182096
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,2015-01-01,60.0,12.0,9.33992170025,27.9462703296,7.11853072209,0.00262620732596,114.697701312,0.0020620182096
CHOCOLATE PASTE WITH NUTS ( GLUTEN FREE ) - BIO,NGS,Chocolate,2014-01-01,125.0,25.0,8.50486039151,27.9462703296,7.11853072209,0.00547126526242,347.286877733,0.00429587127001
CHOCOLATE PASTE WITH NUTS ( GLUTEN FREE ) - BIO,NGS,Chocolate,2014-03-01,62.5,12.5,8.50486039151,27.9462703296,7.11853072209,0.00273563263121,123.643438867,0.002147935635
CHOCOLATE PASTE WITH NUTS ( GLUTEN FREE ) - BIO,NGS,Chocolate,2014-06-01,252.0,126.2,8.50486039151,27.9462703296,7.11853072209,0.011030070769,801.73034551,0.021685558171
CHOCOLATE PASTE WITH NUTS ( GLUTEN FREE ) - BIO,NGS,Chocolate,2014-07-01,63.0,31.55,8.50486039151,27.9462703296,7.11853072209,0.00275751769226,125.432586378,0.00542138954275
CHOCOLATE PASTE WITH NUTS ( GLUTEN FREE ) - BIO,NGS,Chocolate,2014-08-01,63.0,31.55,8.50486039151,27.9462703296,7.11853072209,0.00275751769226,125.432586378,0.00542138954275
CHOCOLATE PASTE WITH NUTS ( GLUTEN FREE ) - BIO,NGS,Chocolate,2014-10-01,567.0,364.5,8.50486039151,27.9462703296,7.11853072209,0.0248176592303,1928.8932774,0.0626338031167
CHOCOLATE PASTE WITH NUTS AND CAROB ( GLUTEN FREE ) - BIO,NGS,Chocolate,2014-03-01,62.5,12.5,8.69516895635,27.9462703296,7.11853072209,0.00273563263121,123.643438867,0.002147935635
CHOCOLATE PASTE WITH NUTS AND CAROB ( GLUTEN FREE ) - BIO,NGS,Chocolate,2014-04-01,125.0,25.0,8.69516895635,27.9462703296,7.11853072209,0.00547126526242,347.286877733,0.00429587127001
CHOCOLATE PASTE WITH NUTS AND CAROB ( GLUTEN FREE ) - BIO,NGS,Chocolate,2014-08-01,189.0,94.62,8.69516895635,27.9462703296,7.11853072209,0.00827255307678,576.297759133,0.0162590135827
CHOCOLATE PASTE WITH NUTS AND CAROB ( GLUTEN FREE ) - BIO,NGS,Chocolate,2014-11-01,126.0,79.39,8.69516895635,27.9462703296,7.11853072209,0.00551503538452,350.865172755,0.013641968805
CHOCOLATE PEANUT BUTTER (EXTRA PROTEIN),0,Nut butter,2015-08-01,240.0,40.0,34.950371872,27.9462703296,7.11853072209,0.0105048293038,758.790805248,0.00687339403201
CHOCOLATE PEANUT BUTTER (EXTRA PROTEIN),0,Nut butter,2015-09-01,120.0,20.0,34.950371872,27.9462703296,7.11853072209,0.00525241465192,329.395402624,0.003436697016
CHOCOLATE PEANUT BUTTER (EXTRA PROTEIN),0,Nut butter,2015-10-01,1080.0,180.0,34.950371872,27.9462703296,7.11853072209,0.0472717318673,3764.55862362,0.030930273144
CHOCOLATE PEANUT BUTTER (EXTRA PROTEIN),0,Nut butter,2015-11-01,1080.0,180.0,34.950371872,27.9462703296,7.11853072209,0.0472717318673,3764.55862362,0.030930273144
CHOCOLATE PEANUT BUTTER (EXTRA PROTEIN),0,Nut butter,2015-12-01,120.0,20.0,34.950371872,27.9462703296,7.11853072209,0.00525241465192,329.395402624,0.003436697016
CILANTRO,NGS,Fresh vegetables,2013-03-01,8.0,2.96,9.84266810773,27.9462703296,7.11853072209,0.000350160976795,-71.3736398251,0.000508631158369
CILANTRO,NGS,Fresh vegetables,2013-04-01,28.0,10.36,9.84266810773,27.9462703296,7.11853072209,0.00122556341878,0.19226061227,0.00178020905429
CILANTRO,NGS,Fresh vegetables,2013-05-01,28.0,10.36,9.84266810773,27.9462703296,7.11853072209,0.00122556341878,0.19226061227,0.00178020905429
