Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,Average Revenue,Average Gross Profit,% Variation from Average,%Total Gross Profit
CUMIN,0,Spices,90.0,27.5,20.1022169187,11.0,0.0038280525689,1251.23198091,318.640369211,-92.807089223,0.00459309171075
CUMIN,Tropical Heat,Spices,72.0,21.0,4.49243511441,25.0,0.00306244205512,1251.23198091,318.640369211,-94.2456713784,0.00350745185184
CURLY FRISE LETTUCE,NGS,Fresh vegetables,465.75,130.75,18.8203736764,25.0,0.0198101720441,1251.23198091,318.640369211,-62.7766867292,0.0218380633156
CURLY FRISE LETTUCE (CHEMICAL FREE),0,Vegetables,134.0,39.0,5.04238242198,11.0,0.00569954493592,1251.23198091,318.640369211,-89.2905550654,0.00651383915342
CURRY POWDER,Tropical Heat,Herbs,180.96,29.46,13.2773992272,21.0,0.00769693769854,1251.23198091,318.640369211,-85.5374540644,0.00492045388359
CURRY POWDER,Tropical Heat,Spices,377.25,63.75,7.61912430208,22.0,0.0160459203513,1251.23198091,318.640369211,-69.8497156599,0.0106476216931
DAIRY FREE CHEESE (FROZEN),0,cheese,1363.181166,193.181166,56.9911183999,7.0,0.0579814351598,1251.23198091,318.640369211,8.94711666533,0.0322654113537
DAME AL CACAO BISCUITS ( GLUTEN FREE ),NGS,Cookies,132.0,34.0,5.12047866122,22.0,0.00561447710106,1251.23198091,318.640369211,-89.4503975271,0.00567873156965
DANDELION ROOT POWDER,"Starwest Botanicals,Inc.",Herbs,819.0,159.0,6.797884495,39.0,0.034835278377,1251.23198091,318.640369211,-34.5445119296,0.026556421164
DANDELION ROOT POWDER (ORGANIC) - LOCAL,0,Food supplements,967.861981,202.861981,27.9970492362,10.0,0.0411669615857,1251.23198091,318.640369211,-22.6472791805,0.0338823157584
DARK CHOCOLATE ( ORGANIC ) - 92% CACAO,Vivani,Chocolate,258.0,53.4,3.20082797342,22.0,0.0109737506975,1251.23198091,318.640369211,-79.3803224394,0.00891894899469
DARK CHOCOLATE (ORGANIC ) - 71% CACAO,Vivani,Chocolate,546.0,101.09,12.1583608753,23.0,0.023223518918,1251.23198091,318.640369211,-56.3630079531,0.0168842051287
DARK CHOCOLATE WITH CAPPUCCINO ( ORGANIC ),Vivani,Chocolate,27.5,5.5,0.0,25.0,0.00116968272939,1251.23198091,318.640369211,-97.8021661515,0.000918618342149
DARK CHOCOLATE WITH CRANBERRY ( ORGANIC ) - 70% CACAO,Vivani,Chocolate,549.75,127.45,11.7448078338,23.0,0.0233830211084,1251.23198091,318.640369211,-56.0633033374,0.0212868923104
DARK CHOCOLATE WITH GREEN TEA AND MANGO ( ORGANIC ),Vivani,Chocolate,189.5,35.5,7.70637382207,26.0,0.00806017735341,1251.23198091,318.640369211,-84.8549267529,0.00592926384478
DARK CHOCOLATE WITH MINT ( ORGANIC ),0,Chocolate,28.0,28.0,0.0,11.0,0.0011909496881,1251.23198091,318.640369211,-97.7622055361,0.00467660246912
DARK CHOCOLATE WITH MINT ( ORGANIC ),Vivani,Chocolate,55.0,11.0,2.70180507088,26.0,0.00233936545877,1251.23198091,318.640369211,-95.604332303,0.0018372366843
DATE HAYANI,NGS,Fresh fruits,60.0,12.0,3.71550444462,19.0,0.00255203504593,1251.23198091,318.640369211,-95.2047261487,0.00200425820105
DATE JAM WITH ALMONDS & CLOVES (NATURAL),0,Jam,300.0,75.0,4.60819186432,9.0,0.0127601752297,1251.23198091,318.640369211,-76.0236307434,0.0125266137566
DATE ZAGHLOOL,NGS,Fresh fruits,60.0,12.0,1.52563698241,19.0,0.00255203504593,1251.23198091,318.640369211,-95.2047261487,0.00200425820105
DATES (BARHI),NGS,Fruits,456.031542,105.201542,52.0055210646,8.0,0.0193968079539,1251.23198091,318.640369211,-63.5533978546,0.0175709211097
DATES (IRAQI),NGS,Dried fruits,289.5,99.38,17.4012060355,10.0,0.0123135690966,1251.23198091,318.640369211,-76.8628036674,0.0165985983351
DATES (ZA3'LOUL),Kheir Misr,Fresh vegetables,20.97,4.47,2.85700594374,39.0,0.000891936248554,1251.23198091,318.640369211,-98.324051789,0.000746586179892
DIGESTIVE BISCUITS WITH CHOCOLATE ( GLUTEN FREE ),0,Snacks,481.0,102.7,0.730314864543,11.0,0.0204588142849,1251.23198091,318.640369211,-61.5578879587,0.0171531097707
DIGESTIVE BISCUITS WITH CHOCOLATE ( GLUTEN FREE ),Schar,Cookies,402.0,84.13,7.90535356756,25.0,0.0170986348078,1251.23198091,318.640369211,-67.8716651962,0.0140515202045
DILL,NGS,Organic herbs ,37.5,7.5,1.70378966056,24.0,0.00159502190371,1251.23198091,318.640369211,-97.0029538429,0.00125266137566
DILL ( CHEMICAL FREE ),0,Chemical free vegetables,71.5,16.25,10.9588260283,18.0,0.00304117509641,1251.23198091,318.640369211,-94.2856319939,0.00271409964726
DILL ( CHEMICAL FREE ),NGS,Fresh vegetables,36.0,7.29,2.15696008151,19.0,0.00153122102756,1251.23198091,318.640369211,-97.1228356892,0.00121758685714
DILL (CHEMICAL FREE),0,Herbs,251.0,89.24,8.82552605187,11.0,0.0106760132755,1251.23198091,318.640369211,-79.9397710553,0.0149050001552
DISCO CIOK ( GLUTEN FREE ),0,Snacks,154.0,39.6,13.4312522195,11.0,0.00655022328457,1251.23198091,318.640369211,-87.6921304483,0.00661405206348
DISCO CIOK ( GLUTEN FREE ),Schar,Cookies,593.2,148.6,9.88282110494,30.0,0.0252311198208,1251.23198091,318.640369211,-52.5907258567,0.0248193973897
DRIED APPLE ( CHEMICAL FREE ),0,Dried fruits,544.5,162.0,13.7490117186,11.0,0.0231597180419,1251.23198091,318.640369211,-56.4828897994,0.0270574857142
DRIED APPLE ( CHEMICAL FREE ) / DEFAULT,NGS,Dried fruits,483.0,103.0,7.73465734254,25.0,0.0205438821198,1251.23198091,318.640369211,-61.3980454969,0.0172032162257
DRIED APRICOTS ( CHEMICAL FREE ),0,Dried fruits,747.5,200.61,19.3295347058,11.0,0.0317941032806,1251.23198091,318.640369211,-40.2588799357,0.0335061864761
DRIED APRICOTS ( CHEMICAL FREE ),NGS,Dried fruits,495.0,99.0,10.0233336662,24.0,0.021054289129,1251.23198091,318.640369211,-60.4389907267,0.0165351301587
DRIED APRICOTS / 250G,NGS,Dried Fruits & Nuts,237.5,38.0,4.18712454821,45.0,0.0101018053902,1251.23198091,318.640369211,-81.0187076719,0.00634681763667
DRIED APRICOTS / 250G,NGS,Dried fruits,1830.2,501.32,7.41381820304,39.0,0.0778455756845,1251.23198091,318.640369211,46.2718367112,0.0837312267793
DRIED APRICOTS 250G,NGS,Dried fruits,1834.813205,420.113205,5.37167370653,11.0,0.0780417933651,1251.23198091,318.640369211,46.6405297329,0.0701679447077
DRIED BANANA (CHEMICAL FREE),0,Dried fruits,913.4,285.9,22.8451303938,11.0,0.0388504801826,1251.23198091,318.640369211,-26.9999477369,0.0477514516401
DRIED BANANA (CHEMICAL FREE),NGS,Dried fruits,450.0,-40.0,12.5614251612,21.0,0.0191402628445,1251.23198091,318.640369211,-64.0354461152,-0.00668086067018
DRIED BAY LEAF ( CHEMICAL FREE ),0,Herbs,342.0,105.75,30.051594812,11.0,0.0145465997618,1251.23198091,318.640369211,-72.6669390475,0.0176625253968
DRIED BAY LEAF ( CHEMICAL FREE ),NGS,Herbs,120.0,24.0,10.9569472068,20.0,0.00510407009187,1251.23198091,318.640369211,-90.4094522974,0.00400851640211
DRIED BLUEBERRIES / 250G,NGS,Dried Fruits & Nuts,1240.39,378.81,4.63040925301,45.0,0.0527586458438,1251.23198091,318.640369211,-0.866504459538,0.0632694207617
DRIED BLUEBERRIES / 250G,NGS,Dried fruits,8205.23,2556.26,11.4373455463,40.0,0.349000575333,1251.23198091,318.640369211,555.77208105,0.426950422419
DRIED BLUEBERRIES 250G,NGS,Dried fruits,5602.889153,1830.299153,12.9205828042,11.0,0.238312824616,1251.23198091,318.640369211,347.789797453,0.305699340648
DRIED CHERRY (CHEMICAL FREE),0,Dried fruits,588.0,168.0,13.7351628836,8.0,0.0250099434502,1251.23198091,318.640369211,-53.0063162572,0.0280596148147
DRIED CHERRY (CHEMICAL FREE),NGS,Dried fruits,574.0,110.0,16.0935749518,21.0,0.0244144686061,1251.23198091,318.640369211,-54.1252134891,0.018372366843
DRIED COCONUT (WHOLE SALE),NGS,Whole sale,180.0,40.0,0.0,45.0,0.0076561051378,1251.23198091,318.640369211,-85.6141784461,0.00668086067018
DRIED COCONUT (WHOLE SALE) / 1KG,NGS,Whole sale,180.0,40.0,2.05959095796,34.0,0.0076561051378,1251.23198091,318.640369211,-85.6141784461,0.00668086067018
DRIED CRANBERRIES / 226G,Bob's Red Mill,Dried Fruits & Nuts,580.3,76.3,3.26436116811,39.0,0.0246824322859,1251.23198091,318.640369211,-53.6217097347,0.0127437417284
DRIED CRANBERRY,0,Dried fruits,2472.734315,623.984315,15.3097842262,11.0,0.105175077186,1251.23198091,318.640369211,97.6239700327,0.104218806722
DRIED CRANBERRY / 200G,NGS,Dried fruits,17477.037,9957.0295,15.5489317111,40.0,0.743366848718,1251.23198091,318.640369211,1296.78630874,1.66303816946
DRIED CRANBERRY / 250G,NGS,Dried Fruits & Nuts,916.81,279.99,4.87060027731,45.0,0.0389955208411,1251.23198091,318.640369211,-26.7274163397,0.0467643544761
DRIED CRANBERRY 200G,NGS,Dried fruits,4427.748177,1475.008177,44.5968793635,12.0,0.188329475371,1251.23198091,318.640369211,253.871084223,0.246358102948
DRIED CURRANTS / 250G,NGS,Dried Fruits & Nuts,215.72,65.88,1.58780831056,44.0,0.00917541666848,1251.23198091,318.640369211,-82.7593920799,0.0110033775238
DRIED DATES ( CHEMICAL FREE ),0,Dried fruits,864.4,279.9,8.91120188843,11.0,0.0367663182284,1251.23198091,318.640369211,-30.9160880488,0.0467493225396
DRIED DATES ( CHEMICAL FREE ),NGS,Dried fruits,400.0,71.79,13.9112248081,23.0,0.0170135669729,1251.23198091,318.640369211,-68.0315076579,0.0119904746878
DRIED DATES (KHEIR MISR) / 500G,Kheir Misr,Dried Fruits & Nuts,350.0,237.14,3.52649238414,40.0,0.0148868711013,1251.23198091,318.640369211,-72.0275692007,0.0396074824831
DRIED DATES - KHEIR MISR / 500G,Kheir Misr,Dried Fruits & Nuts,600.0,465.0,1.33739079448,45.0,0.0255203504593,1251.23198091,318.640369211,-52.0472614869,0.0776650052908
DRIED FIGS ( CHEMICAL FREE ),0,Dried fruits,456.746961,106.496961,28.0869683277,11.0,0.0194272375266,1251.23198091,318.640369211,-63.4962206875,0.017787283956
DRIED FIGS ( CHEMICAL FREE ),NGS,Dried fruits,75.0,15.0,0.0,19.0,0.00319004380742,1251.23198091,318.640369211,-94.0059076859,0.00250532275132
DRIED FIGS ( CHEMICAL FREE ) / DEFAULT,NGS,Dried fruits,190.0,38.0,8.45074598748,25.0,0.00808144431213,1251.23198091,318.640369211,-84.8149661375,0.00634681763667
DRIED FIGS / 250G,NGS,Dried Fruits & Nuts,226.8,51.3,2.47140585617,45.0,0.00964669247363,1251.23198091,318.640369211,-81.873864842,0.0085682038095
DRIED FRUIT MIX ( CHEMICAL FREE ),0,Dried fruits,1527.585802,420.085802,10.3698716272,11.0,0.0649742083729,1251.23198091,318.640369211,22.0865375327,0.070163367817
DRIED FRUIT MIX ( CHEMICAL FREE ) / DEFAULT,NGS,Dried fruits,1355.0,290.78,14.1087036786,25.0,0.0576334581207,1251.23198091,318.640369211,8.29326780877,0.0485665166419
DRIED GOJI BERRIES,0,Dried fruits,735.0,147.0,14.9006612886,19.0,0.0312624293127,1251.23198091,318.640369211,-41.2578953214,0.0245521629629
DRIED GOJI BERRIES,NGS,Dried fruits,2162.430357,616.870357,31.3166672984,11.0,0.0919766342576,1251.23198091,318.640369211,72.8240957701,0.103030622667
DRIED GOJI BERRIES / 250G,NGS,Dried Fruits & Nuts,1363.5,489.6,4.03968522882,39.0,0.0579949964189,1251.23198091,318.640369211,8.97259827104,0.081773734603
DRIED GOJI BERRIES / 250G,NGS,Super foods,800.25,387.91,3.86100106053,45.0,0.0340377674252,1251.23198091,318.640369211,-36.0430350081,0.0647893165642
DRIED GRAPEFRUIT ( CHEMICAL FREE ),0,Dried fruits,200.0,50.0,18.9207115003,8.0,0.00850678348645,1251.23198091,318.640369211,-84.015753829,0.00835107583772
DRIED GRAPFRUIT ( CHEMICAL FREE ),NGS,Dried fruits,15.0,3.0,0.0,23.0,0.000638008761484,1251.23198091,318.640369211,-98.8011815372,0.000501064550263
DRIED KIWI (CHEMICAL FREE),0,Dried fruits,626.5,158.5,14.5942967136,11.0,0.0266474992713,1251.23198091,318.640369211,-49.9293488692,0.0264729104056
DRIED KIWI (CHEMICAL FREE),NGS,Dried fruits,150.0,30.0,7.58986531131,22.0,0.00638008761484,1251.23198091,318.640369211,-88.0118153717,0.00501064550263
DRIED KIWI (WHOLE SALE),NGS,Whole sale,180.0,40.0,0.0,45.0,0.0076561051378,1251.23198091,318.640369211,-85.6141784461,0.00668086067018
DRIED LEMONGRASS (CHEMICAL FREE ),NGS,Herbs,25.0,5.0,0.0,25.0,0.00106334793581,1251.23198091,318.640369211,-98.0019692286,0.000835107583772
DRIED LEMONGRASS (CHEMICAL FREE),0,Herbal Drinks,125.0,27.5,17.4618943088,10.0,0.00531673967903,1251.23198091,318.640369211,-90.0098461431,0.00459309171075
DRIED MANGO (CHEMICAL FREE),0,Dried fruits,1136.0,327.5,26.1411223805,12.0,0.048318530203,1251.23198091,318.640369211,-9.20948174851,0.0546995467371
DRIED MANGO (CHEMICAL FREE) / DEFAULT,NGS,Dried fruits,890.0,178.0,9.13790183636,25.0,0.0378551865147,1251.23198091,318.640369211,-28.8701045389,0.0297298299823
DRIED MUSHROOM (CHEMICAL FREE),0,Vegetables,556.0,145.75,10.2263812489,10.0,0.0236488580923,1251.23198091,318.640369211,-55.5637956445,0.024343386067
DRIED MUSHROOM (CHEMICAL FREE),NGS,Herbs,191.0,35.0,7.3086951158,19.0,0.00812397822956,1251.23198091,318.640369211,-84.7350449067,0.0058457530864
DRIED NECTARINE  ( CHEMICAL FREE ),NGS,Dried fruits,50.0,10.0,0.0,25.0,0.00212669587161,1251.23198091,318.640369211,-96.0039384572,0.00167021516754
DRIED NECTARINE (CHEMICAL FREE),0,organic dried fruits ,42.0,12.0,0.0,10.0,0.00178642453215,1251.23198091,318.640369211,-96.6433083041,0.00200425820105
DRIED PEACH ( CHEMICAL FREE ),NGS,Dried fruits,50.0,10.0,0.0,25.0,0.00212669587161,1251.23198091,318.640369211,-96.0039384572,0.00167021516754
DRIED PEACH (CHEMICAL FREE),0,organic dried fruits ,294.0,84.0,21.4814044039,10.0,0.0125049717251,1251.23198091,318.640369211,-76.5031581286,0.0140298074074
DRIED PEAR ( CHEMICAL FREE ),0,Dried fruits,380.0,93.5,15.2172753575,11.0,0.0161628886243,1251.23198091,318.640369211,-69.629932275,0.0156165118165
DRIED PEAR ( CHEMICAL FREE ),NGS,Dried fruits,80.0,16.0,3.71550444462,19.0,0.00340271339458,1251.23198091,318.640369211,-93.6063015316,0.00267234426807
DRIED PEARS (CHEMICAL FREE ) / DEFAULT,NGS,Dried fruits,75.0,15.0,1.63508398119,25.0,0.00319004380742,1251.23198091,318.640369211,-94.0059076859,0.00250532275132
DRIED PEPPERS (CHEMICAL FREE),0,Vegetables,60.0,12.0,14.720269044,8.0,0.00255203504593,1251.23198091,318.640369211,-95.2047261487,0.00200425820105
DRIED PINAPPLE (WHOLE SALE),NGS,Whole sale,360.0,80.0,0.0,45.0,0.0153122102756,1251.23198091,318.640369211,-71.2283568921,0.0133617213404
DRIED PRUNE WITH PITS / 250G,NGS,Dried fruits,1123.1,416.99,7.43526715145,39.0,0.0477698426682,1251.23198091,318.640369211,-10.2404656265,0.0696463022714
DRIED PRUNE WITH PITS / 250G,NGS,Super foods,219.2,79.2,3.1285973403,45.0,0.00932343470115,1251.23198091,318.640369211,-82.4812661965,0.013228104127
DRIED PRUNE WITH PITS 250G,NGS,Dried fruits,571.2,151.2,15.2393054373,11.0,0.0242953736373,1251.23198091,318.640369211,-54.3489929355,0.0252536533333
DRIED PRUNES (CHEMICAL FREE),0,Dried fruits,588.0,168.0,21.4814044039,10.0,0.0250099434502,1251.23198091,318.640369211,-53.0063162572,0.0280596148147
DRIED PRUNES (CHEMICAL FREE),NGS,Dried fruits,420.0,84.0,8.64455493698,20.0,0.0178642453215,1251.23198091,318.640369211,-66.4330830408,0.0140298074074
DRIED PRUNES WITH PITS / 250G,abu auf,Nuts & Dried Fruits,11.38,2.63,0.0,47.0,0.000484035980379,1251.23198091,318.640369211,-99.0904963929,0.000439266589064
DRIED SOUP MIX (CHEMICAL FREE),0,Vegetables,660.0,191.0,16.763122122,11.0,0.0280723855053,1251.23198091,318.640369211,-47.2519876356,0.0319011097001
DRIED SOUP MIX (CHEMICAL FREE),NGS,Herbs,205.0,38.33,7.87655460353,20.0,0.00871945307361,1251.23198091,318.640369211,-83.6161476747,0.0064019347372
DRIED STRAWBERRIES ( CHEMICAL FREE ),0,Dried fruits,1224.6,336.6,15.7094990737,11.0,0.0520870352875,1251.23198091,318.640369211,-2.12846069474,0.0562194425395
DRIED STRAWBERRIS ( CHEMICAL FREE ) / DEFAULT,NGS,Dried fruits,480.0,55.45,9.46892400392,25.0,0.0204162803675,1251.23198091,318.640369211,-61.6378091895,0.00926134310403
DRIED TOMATO (CHEMICAL FREE),0,Vegetables,901.0,277.75,12.6097270684,11.0,0.0383230596065,1251.23198091,318.640369211,-27.9909709995,0.0463902262785
DRIED TOMATO (CHEMICAL FREE),NGS,Herbs,360.0,72.0,12.5614251612,21.0,0.0153122102756,1251.23198091,318.640369211,-71.2283568921,0.0120255492063
DRIED TURKISH FIGS / 250G,NGS,Dried fruits,1342.09,384.85,9.33450574179,40.0,0.0570843452466,1251.23198091,318.640369211,7.26148471843,0.0642782307229
DRIED TURKISH FIGS 250G,NGS,Dried fruits,349.05,104.9,16.5094893255,11.0,0.0148464638797,1251.23198091,318.640369211,-72.10349437,0.0175205571075
DRUMSTICKS,0,Fresh poultry,475.0,95.0,6.61326450978,18.0,0.0202036107803,1251.23198091,318.640369211,-62.0374153438,0.0158670440917
DRUMSTICKS(CHEMICAL FREE),0,Chemical free poultry ,693.6,115.6,10.1162814219,18.0,0.029501525131,1251.23198091,318.640369211,-44.5666342788,0.0193076873368
DRY HAIR SHAMPOO (0 CHEMICAL),0,Cosmetics,180.0,36.0,6.29350704111,18.0,0.0076561051378,1251.23198091,318.640369211,-85.6141784461,0.00601277460316
DUCK,NGS,Fresh Beef & Poultry,3024.0,504.0,9.29535401182,40.0,0.128622566315,1251.23198091,318.640369211,141.681802106,0.0841788444442
DUCK (CHEMICAL FREE) - FROZEN,0,Poultry,1473.01,336.81,5.56549308096,10.0,0.0626528857169,1251.23198091,318.640369211,17.724772262,0.0562545170581
DUCK(CHEMICAL FREE),0,Chemical free poultry ,1218.8,298.8,9.38613810157,17.0,0.0518403385664,1251.23198091,318.640369211,-2.5920038337,0.0499060292062
DUCK(CHEMICAL FREE) - FROZEN,0,Poultry,5430.0,1024.16,13.8784370475,11.0,0.230959171657,1251.23198091,318.640369211,333.972283544,0.171056756599
DULSE FLAKES (ORGANIC),0,Food supplements,1253.278549,308.278549,26.7986195318,11.0,0.0533068463228,1251.23198091,318.640369211,0.163564240479,0.0514891508368
DUTCH FENNEL ( CHEMICAL FREE ),NGS,Herbs,25.5,5.5,3.14832529121,23.0,0.00108461489452,1251.23198091,318.640369211,-97.9620086132,0.000918618342149
EARL GREY TEA,Ronnefeldt,Herbal Drinks,50.0,10.0,0.0,26.0,0.00212669587161,1251.23198091,318.640369211,-96.0039384572,0.00167021516754
EARLY GREY TEA ( RIDGWAYS ),0,Beverages,90.0,14.0,0.0,15.0,0.0038280525689,1251.23198091,318.640369211,-92.807089223,0.00233830123456
EDEN SHAKE,Eden,Condiments,99.36,12.96,1.66404393919,42.0,0.00422617003607,1251.23198091,318.640369211,-92.0590265022,0.00216459885714
EDEN SHAKE / 60G,"Eden Foods, Inc.",Condiments,362.25,47.25,5.11608574875,39.0,0.0154079115898,1251.23198091,318.640369211,-71.0485341227,0.00789176666665
EGG REPLACER (VEGAN),0,Baking products,784.0,154.0,18.9207115003,8.0,0.0333465912669,1251.23198091,318.640369211,-37.3417550095,0.0257213135802
EGGPLANT - AROUS ( CHEMICAL FREE ),NGS,Fresh vegetables,28.0,7.0,7.56905862202,19.0,0.0011909496881,1251.23198091,318.640369211,-97.7622055361,0.00116915061728
EL GOUNA DELIVERY FEE,Freight,General,140.0,140.0,3.1285973403,45.0,0.00595474844051,1251.23198091,318.640369211,-88.8110276803,0.0233830123456
EL KATAMEYA / FIFTH SETTLEMENT,Freight,Delivery,1950.0,1950.0,9.33677002542,39.0,0.0829411389929,1251.23198091,318.640369211,55.8464001676,0.325691957671
EL SAHEL EL SHAMALI ABOVE 500 L.E,Freight,0,200.0,200.0,3.3557783007,21.0,0.00850678348645,1251.23198091,318.640369211,-84.015753829,0.0334043033509
EL SAHEL EL SHAMALI ABOVE 500 L.E,Freight,General,550.0,550.0,,10.0,0.0233936545877,1251.23198091,318.640369211,-56.0433230296,0.0918618342149
EL SHEROUK & MADINATI,Freight,General,745.0,745.0,29.0663620744,11.0,0.031687768487,1251.23198091,318.640369211,-40.4586830129,0.124431029982
EL SHEROUK & MADINATI ABOVE 200 L.E,Freight,0,80.0,80.0,1.70664710382,17.0,0.00340271339458,1251.23198091,318.640369211,-93.6063015316,0.0133617213404
EL SHEROUK & MADINATI ABOVE 200 L.E,Freight,General,480.0,480.0,15.3270070908,11.0,0.0204162803675,1251.23198091,318.640369211,-61.6378091895,0.0801703280421
ENDIVE,NGS,Fresh vegetables,370.7,92.2,16.52488724,23.0,0.0157673231921,1251.23198091,318.640369211,-70.373199722,0.0153993838448
ESSIAC TEA,0,Herbs,735.0,335.0,12.062609509,11.0,0.0312624293127,1251.23198091,318.640369211,-41.2578953214,0.0559522081127
ESSIAC TEA,"Starwest Botanicals,Inc.",Herbs,288.0,45.0,3.01374335979,37.0,0.0122497682205,1251.23198091,318.640369211,-76.9826855137,0.00751596825395
EXOTIC FIG JAM,NGS,Honey & Sweeteners,20.0,10.0,0.0,42.0,0.000850678348645,1251.23198091,318.640369211,-98.4015753829,0.00167021516754
EXOTIC FIG JAM,NGS,Jams and Spreads,40.0,20.0,1.84080932741,38.0,0.00170135669729,1251.23198091,318.640369211,-96.8031507658,0.00334043033509
EXOTIC PEACH JAM,NGS,Honey & Sweeteners,25.0,15.0,0.0,42.0,0.00106334793581,1251.23198091,318.640369211,-98.0019692286,0.00250532275132
EXOTIC PEACH JAM,NGS,Jams and Spreads,50.0,30.0,2.00016094212,35.0,0.00212669587161,1251.23198091,318.640369211,-96.0039384572,0.00501064550263
EXOTIC STRAWBERRY JAM,NGS,Honey & Sweeteners,50.0,30.0,0.0,42.0,0.00212669587161,1251.23198091,318.640369211,-96.0039384572,0.00501064550263
EXOTIC STRAWBERRY JAM,NGS,Jams and Spreads,100.0,60.0,0.740373652081,39.0,0.00425339174322,1251.23198091,318.640369211,-92.0078769145,0.0100212910053
EXPORT ORGANIC GREEN BEANS SLICES,NGS,Organic fresh fruits & vegetables,42.75,8.55,1.70378966056,24.0,0.00181832497023,1251.23198091,318.640369211,-96.5833673809,0.00142803396825
EXPORT ORGANIC GREEN CAPSICUM,NGS,Organic fresh fruits & vegetables,29.0,5.8,0.0,24.0,0.00123348360554,1251.23198091,318.640369211,-97.6822843052,0.000968724797176
EXPORT ORGANIC RED CAPSICUM,NGS,Organic fresh fruits & vegetables,15.5,3.25,0.0,24.0,0.0006592757202,1251.23198091,318.640369211,-98.7612209217,0.000542819929452
EXTRA VIRGIN OLIVE OIL 1L,Bustan,Oil,440.0,90.0,7.58986531131,22.0,0.0187149236702,1251.23198091,318.640369211,-64.8346584237,0.0150319365079
EXTRA VIRGIN SESAME OIL ( ORGANIC ) / 473ML,"Eden Foods, Inc.",Oil,2044.8,285.3,8.40332776934,39.0,0.0869733543655,1251.23198091,318.640369211,63.4229328527,0.04765123873
EXTRA VIRGIN SESAME OIL ( ORGANIC ) 473ML,0,Oil,1516.065574,253.815574,24.4591717377,10.0,0.0644842079464,1251.23198091,318.640369211,21.1658267313,0.0423926621454
FACE & NECK ANTIWRINKLE CREAM / 300G,nefertari,cosmetics,72.77,20.79,0.0,47.0,0.00309519317154,1251.23198091,318.640369211,-94.1841320307,0.00347237733332
FACE AND BODY SILKY CREAM WITH FRANGIPANI,Nefertari,Cosmetics,120.0,30.9,3.92592260318,18.0,0.00510407009187,1251.23198091,318.640369211,-90.4094522974,0.00516096486771
FACE AND BODY SILKY CREAM WITH VANILLA,Nefertari,Cosmetics,120.0,31.0,4.16160106506,17.0,0.00510407009187,1251.23198091,318.640369211,-90.4094522974,0.00517766701939
FACE AND NECK ANTIWRINKLE CREAM,Nefertari,Cosmetics,132.0,34.0,3.92592260318,18.0,0.00561447710106,1251.23198091,318.640369211,-89.4503975271,0.00567873156965
FACIAL ACNE SOAP WITH YING YANG OIL,0,Cosmetics,486.75,90.75,14.4773028476,11.0,0.0207033843101,1251.23198091,318.640369211,-61.0983408812,0.0151572026455
FACIAL MILKWITH GREEN TEA & CUCUMBER,0,Cosmetics,210.0,42.0,10.5031503396,11.0,0.00893212266077,1251.23198091,318.640369211,-83.2165415204,0.00701490370369
FACIAL MUD SCRUB (DRY/SENSITIVE SKIN),Healing Herbs,Cosmetics,50.0,10.0,0.0,17.0,0.00212669587161,1251.23198091,318.640369211,-96.0039384572,0.00167021516754
FACIAL SERUM FOR YOUNGER SKIN,0,Cosmetics,300.0,60.0,10.5031503396,11.0,0.0127601752297,1251.23198091,318.640369211,-76.0236307434,0.0100212910053
FACIAL SOAP WITH GOAT MILK,0,Cosmetics,275.0,55.0,17.4618943088,10.0,0.0116968272939,1251.23198091,318.640369211,-78.0216615148,0.00918618342149
FAVA BEANS (ORGANIC),0,Vegetables,280.0,80.0,25.8925411794,10.0,0.011909496881,1251.23198091,318.640369211,-77.6220553605,0.0133617213404
FENNEL,NGS,Fresh vegetables,155.56,37.04,6.78331338833,39.0,0.00661657619576,1251.23198091,318.640369211,-87.5674533282,0.00618647698058
FENNEL ( CHEMICAL FREE ),NGS,Herbs,51.5,11.5,5.82685471743,25.0,0.00219049674776,1251.23198091,318.640369211,-95.884056611,0.00192074744268
FENNEL (CHEMICAL FREE),0,Herbs,22.0,7.0,4.19454145642,11.0,0.000935746183509,1251.23198091,318.640369211,-98.2417329212,0.00116915061728
FETTE BISCOTTATE,Schar,Snacks,121.5,31.5,0.0,26.0,0.00516787096802,1251.23198091,318.640369211,-90.2895704511,0.00526117777776
FETTE CROCCANTI ( GLUTEN FREE ),Schar,Crackers,667.39,145.39,10.921666955,25.0,0.0283867111551,1251.23198091,318.640369211,-46.6613697396,0.0242832583209
FIGS,NGS,Fresh Produce,69.5,11.5,2.15377466671,43.0,0.00295610726154,1251.23198091,318.640369211,-94.4454744556,0.00192074744268
FINE GRIND FRENCH SEA SALT-FRENCH (CELTIC) / 367G,"Eden Foods, Inc.",Condiments,1108.25,203.75,8.45578475988,39.0,0.0471382139943,1251.23198091,318.640369211,-11.4272959047,0.0340306340387
FINN CRISP 5 WHOLEGRAINS CRACKERS,Finn,Crackers,288.0,60.3,7.07583699629,22.0,0.0122497682205,1251.23198091,318.640369211,-76.9826855137,0.0100713974603
FINN CRISP CORIANDER CRACKERS,Finn,Crackers,321.0,68.0,5.91647393876,21.0,0.0136533874957,1251.23198091,318.640369211,-74.3452848955,0.0113574631393
FINN CRISP GARLIC,0,Crackers,66.0,15.4,0.0,16.0,0.00280723855053,1251.23198091,318.640369211,-94.7251987636,0.00257213135802
