Date,Revenue,Gross Profit,Type
2012-11-01,2948.24,791.85,Dried Fruits & Nuts
2012-11-01,0.0,0.0,Dried fruits
2012-11-01,0.0,0.0,Eggs
2012-11-01,653.4,119.4,Fish
2012-11-01,0.0,0.0,Flour
2012-11-01,0.0,0.0,Food Supplements
2012-11-01,0.0,0.0,Food supplements
2012-11-01,10420.30999,2421.00999,Fresh Beef & Poultry
2012-11-01,4261.31,922.78,Fresh Produce
2012-11-01,0.0,0.0,Fresh beef
2012-11-01,0.0,0.0,Fresh fruits
2012-11-01,0.0,0.0,Fresh fruits and vegetables
2012-11-01,0.0,0.0,Fresh poultry
2012-11-01,0.0,0.0,Fresh veal
2012-11-01,0.0,0.0,Fresh vegetables
2012-11-01,0.0,0.0,Frozen
2012-11-01,0.0,0.0,Frozen fruits
2012-11-01,0.0,0.0,Fruits
2012-11-01,0.0,0.0,Fruits & Vegetables
2012-11-01,1280.0,1280.0,General
2012-11-01,0.0,0.0,Gluten free baking
2012-11-01,0.0,0.0,Grains
2012-11-01,2577.85,352.15,Grains & Cereal
2012-11-01,0.0,0.0,Healthy & Supper food juices
2012-11-01,0.0,0.0,Herb
2012-11-01,150.75,51.77,Herbal Drinks
2012-11-01,0.0,0.0,Herbal pharmacy
2012-11-01,0.0,0.0,Herbs
2012-11-01,0.0,0.0,Herbs and spices
2012-11-01,0.0,0.0,Home appliance
2012-11-01,0.0,0.0,Honey
2012-11-01,427.4,136.86,Honey & Sweeteners
2012-11-01,0.0,0.0,Jam
2012-11-01,0.0,0.0,Jams and Spreads
2012-11-01,0.0,0.0,Japanese cuisine
2012-11-01,0.0,0.0,Juices
2012-11-01,0.0,0.0,Lamb
2012-11-01,0.0,0.0,Milk
2012-11-01,0.0,0.0,No Type
2012-11-01,0.0,0.0,Non-dairy milk
2012-11-01,0.0,0.0,Nut butter
2012-11-01,0.0,0.0,Nuts
2012-11-01,0.0,0.0,Nuts & Dried Fruits
2012-11-01,0.0,0.0,Oil
2012-11-01,0.0,0.0,Oil & Vinegar
2012-11-01,0.0,0.0,Oils
2012-11-01,0.0,0.0,Organic fresh fruits & vegetables
2012-11-01,0.0,0.0,Organic herbs
2012-11-01,0.0,0.0,Pasta
2012-11-01,0.0,0.0,Paste
2012-11-01,0.0,0.0,Poultry
2012-11-01,0.0,0.0,Prepared food
2012-11-01,0.0,0.0,Rice
2012-11-01,0.0,0.0,Rice & Pasta
2012-11-01,0.0,0.0,Ricenpasta
2012-11-01,0.0,0.0,Sauces
2012-11-01,0.0,0.0,Sea Food
2012-11-01,663.27,92.47,Seeds
2012-11-01,0.0,0.0,Snacks
2012-11-01,0.0,0.0,Soda
2012-11-01,898.55,172.55,Soy Products
2012-11-01,0.0,0.0,Spices
2012-11-01,3807.19,590.54,Super foods
2012-11-01,0.0,0.0,Sweeteners
2012-11-01,0.0,0.0,Tea
2012-11-01,0.0,0.0,Teas & Herbs
2012-11-01,0.0,0.0,Veal
2012-11-01,0.0,0.0,Vegetable
2012-11-01,0.0,0.0,Vegetables
2012-11-01,0.0,0.0,Vinegar
2012-11-01,0.0,0.0,Whole sale
2012-11-01,0.0,0.0,cheese
2012-11-01,0.0,0.0,cosmetics
2012-11-01,0.0,0.0,milk
2012-11-01,0.0,0.0,organic dried fruits
2012-11-01,0.0,0.0,pickles
2012-11-01,0.0,0.0,spreads
2012-11-01,0.0,0.0,whole grain
2012-12-01,0.0,0.0,Accessories
2012-12-01,0.0,0.0,Aquaponic vegetables
2012-12-01,0.0,0.0,Australian beef
2012-12-01,0.0,0.0,Baking mix
2012-12-01,0.0,0.0,Baking products
2012-12-01,26.5,4.0,Baking supplments
2012-12-01,0.0,0.0,Beef
2012-12-01,0.0,0.0,Beverages
2012-12-01,0.0,0.0,Books
2012-12-01,0.0,0.0,Bread
2012-12-01,0.0,0.0,Bread&Bakry
2012-12-01,0.0,0.0,Bundles
2012-12-01,227.68,29.68,Cereal
2012-12-01,0.0,0.0,Cereals & Snacks
2012-12-01,0.0,0.0,Chemical free beef
2012-12-01,0.0,0.0,Chemical free fruits
2012-12-01,0.0,0.0,Chemical free poultry
2012-12-01,303.75,60.75,Chemical free produce
2012-12-01,0.0,0.0,Chemical free vegetables
2012-12-01,0.0,0.0,Chocolate
2012-12-01,0.0,0.0,Condiments
2012-12-01,0.0,0.0,Cookies
2012-12-01,0.0,0.0,Cosmetics
2012-12-01,0.0,0.0,Crackers
2012-12-01,280.0,280.0,Delivery
2012-12-01,263.98,100.46,Dried Fruits & Nuts
2012-12-01,210.69,60.82,Dried fruits
2012-12-01,0.0,0.0,Eggs
2012-12-01,124.65,44.15,Fish
2012-12-01,100.4,13.1,Flour
2012-12-01,0.0,0.0,Food Supplements
2012-12-01,331.3,48.8,Food supplements
2012-12-01,1413.58,271.12,Fresh Beef & Poultry
2012-12-01,256.36,55.47,Fresh Produce
2012-12-01,1941.56,566.56,Fresh beef
2012-12-01,549.38,93.22,Fresh fruits
2012-12-01,0.0,0.0,Fresh fruits and vegetables
2012-12-01,575.74,127.74,Fresh poultry
2012-12-01,1248.0,288.0,Fresh veal
2012-12-01,829.02,161.48,Fresh vegetables
2012-12-01,0.0,0.0,Frozen
2012-12-01,0.0,0.0,Frozen fruits
2012-12-01,0.0,0.0,Fruits
2012-12-01,0.0,0.0,Fruits & Vegetables
2012-12-01,170.0,170.0,General
2012-12-01,41.5,5.5,Gluten free baking
2012-12-01,222.7,30.1,Grains
2012-12-01,319.2,35.7,Grains & Cereal
2012-12-01,0.0,0.0,Healthy & Supper food juices
2012-12-01,0.0,0.0,Herb
2012-12-01,0.0,0.0,Herbal Drinks
2012-12-01,0.0,0.0,Herbal pharmacy
2012-12-01,0.0,0.0,Herbs
2012-12-01,0.0,0.0,Herbs and spices
2012-12-01,0.0,0.0,Home appliance
2012-12-01,0.0,0.0,Honey
2012-12-01,300.0,100.0,Honey & Sweeteners
2012-12-01,0.0,0.0,Jam
2012-12-01,0.0,0.0,Jams and Spreads
2012-12-01,0.0,0.0,Japanese cuisine
2012-12-01,0.0,0.0,Juices
2012-12-01,0.0,0.0,Lamb
2012-12-01,63.8,9.8,Milk
2012-12-01,0.0,0.0,No Type
2012-12-01,127.6,19.6,Non-dairy milk
2012-12-01,0.0,0.0,Nut butter
2012-12-01,276.88,68.61,Nuts
2012-12-01,0.0,0.0,Nuts & Dried Fruits
2012-12-01,0.0,0.0,Oil
2012-12-01,0.0,0.0,Oil & Vinegar
2012-12-01,0.0,0.0,Oils
2012-12-01,0.0,0.0,Organic fresh fruits & vegetables
2012-12-01,0.0,0.0,Organic herbs
2012-12-01,41.9,5.9,Pasta
2012-12-01,0.0,0.0,Paste
2012-12-01,0.0,0.0,Poultry
2012-12-01,0.0,0.0,Prepared food
2012-12-01,203.1,29.4,Rice
2012-12-01,0.0,0.0,Rice & Pasta
2012-12-01,41.9,5.9,Ricenpasta
2012-12-01,0.0,0.0,Sauces
2012-12-01,0.0,0.0,Sea Food
2012-12-01,15.0,1.0,Seeds
2012-12-01,0.0,0.0,Snacks
2012-12-01,0.0,0.0,Soda
2012-12-01,26.5,4.0,Soy Products
2012-12-01,0.0,0.0,Spices
2012-12-01,0.0,0.0,Super foods
2012-12-01,17.9,3.9,Sweeteners
2012-12-01,0.0,0.0,Tea
2012-12-01,0.0,0.0,Teas & Herbs
2012-12-01,0.0,0.0,Veal
2012-12-01,0.0,0.0,Vegetable
2012-12-01,0.0,0.0,Vegetables
2012-12-01,27.9,4.5,Vinegar
2012-12-01,0.0,0.0,Whole sale
2012-12-01,0.0,0.0,cheese
2012-12-01,0.0,0.0,cosmetics
2012-12-01,0.0,0.0,milk
2012-12-01,0.0,0.0,organic dried fruits
2012-12-01,0.0,0.0,pickles
2012-12-01,0.0,0.0,spreads
2012-12-01,0.0,0.0,whole grain
2013-01-01,41.4,9.0,Accessories
2013-01-01,0.0,0.0,Aquaponic vegetables
2013-01-01,250.0,110.0,Australian beef
2013-01-01,0.0,0.0,Baking mix
2013-01-01,0.0,0.0,Baking products
2013-01-01,79.5,12.0,Baking supplments
2013-01-01,0.0,0.0,Beef
2013-01-01,0.0,0.0,Beverages
2013-01-01,0.0,0.0,Books
2013-01-01,0.0,0.0,Bread
2013-01-01,0.0,0.0,Bread&Bakry
2013-01-01,0.0,0.0,Bundles
2013-01-01,1892.42,251.72,Cereal
2013-01-01,0.0,0.0,Cereals & Snacks
2013-01-01,0.0,0.0,Chemical free beef
2013-01-01,0.0,0.0,Chemical free fruits
2013-01-01,0.0,0.0,Chemical free poultry
2013-01-01,547.8,164.8,Chemical free produce
2013-01-01,0.0,0.0,Chemical free vegetables
2013-01-01,0.0,0.0,Chocolate
2013-01-01,184.5,27.0,Condiments
2013-01-01,0.0,0.0,Cookies
2013-01-01,574.8,90.49,Cosmetics
2013-01-01,33.5,4.7,Crackers
2013-01-01,1175.0,1175.0,Delivery
2013-01-01,573.7,213.7,Dried Fruits & Nuts
2013-01-01,946.66,268.94,Dried fruits
2013-01-01,0.0,0.0,Eggs
2013-01-01,349.02,123.62,Fish
2013-01-01,416.25,54.45,Flour
2013-01-01,0.0,0.0,Food Supplements
2013-01-01,1317.4,228.9,Food supplements
2013-01-01,3484.64,1237.18,Fresh Beef & Poultry
2013-01-01,0.0,0.0,Fresh Produce
2013-01-01,5315.77,1530.77,Fresh beef
2013-01-01,2183.29,471.84,Fresh fruits
2013-01-01,0.0,0.0,Fresh fruits and vegetables
2013-01-01,2735.66,606.66,Fresh poultry
2013-01-01,936.0,216.0,Fresh veal
2013-01-01,4456.34,1513.15,Fresh vegetables
2013-01-01,97.8,19.8,Frozen
2013-01-01,0.0,0.0,Frozen fruits
2013-01-01,0.0,0.0,Fruits
2013-01-01,0.0,0.0,Fruits & Vegetables
2013-01-01,220.0,220.0,General
2013-01-01,41.5,5.5,Gluten free baking
2013-01-01,1781.2,235.0,Grains
2013-01-01,0.0,0.0,Grains & Cereal
2013-01-01,0.0,0.0,Healthy & Supper food juices
2013-01-01,0.0,0.0,Herb
2013-01-01,49.6,19.6,Herbal Drinks
2013-01-01,247.0,58.0,Herbal pharmacy
2013-01-01,246.0,34.5,Herbs
2013-01-01,0.0,0.0,Herbs and spices
2013-01-01,0.0,0.0,Home appliance
2013-01-01,6.0,3.0,Honey
2013-01-01,537.5,132.3,Honey & Sweeteners
2013-01-01,0.0,0.0,Jam
2013-01-01,95.0,55.0,Jams and Spreads
2013-01-01,315.05,41.45,Japanese cuisine
2013-01-01,0.0,0.0,Juices
2013-01-01,0.0,0.0,Lamb
2013-01-01,255.2,39.2,Milk
2013-01-01,0.0,0.0,No Type
2013-01-01,2392.5,367.5,Non-dairy milk
2013-01-01,0.0,0.0,Nut butter
2013-01-01,1244.34,319.98,Nuts
2013-01-01,0.0,0.0,Nuts & Dried Fruits
2013-01-01,253.7,33.2,Oil
2013-01-01,0.0,0.0,Oil & Vinegar
2013-01-01,0.0,0.0,Oils
2013-01-01,0.0,0.0,Organic fresh fruits & vegetables
2013-01-01,0.0,0.0,Organic herbs
2013-01-01,796.1,112.1,Pasta
2013-01-01,0.0,0.0,Paste
2013-01-01,0.0,0.0,Poultry
2013-01-01,0.0,0.0,Prepared food
2013-01-01,519.1,94.5,Rice
2013-01-01,0.0,0.0,Rice & Pasta
2013-01-01,656.5,87.7,Ricenpasta
2013-01-01,0.0,0.0,Sauces
2013-01-01,0.0,0.0,Sea Food
2013-01-01,95.8,13.0,Seeds
2013-01-01,378.7,53.8,Snacks
2013-01-01,0.0,0.0,Soda
2013-01-01,0.0,0.0,Soy Products
2013-01-01,106.0,16.0,Spices
2013-01-01,0.0,0.0,Super foods
2013-01-01,262.0,46.5,Sweeteners
2013-01-01,29.5,4.5,Tea
2013-01-01,0.0,0.0,Teas & Herbs
2013-01-01,0.0,0.0,Veal
2013-01-01,0.0,0.0,Vegetable
2013-01-01,0.0,0.0,Vegetables
2013-01-01,167.4,27.0,Vinegar
2013-01-01,0.0,0.0,Whole sale
2013-01-01,0.0,0.0,cheese
2013-01-01,0.0,0.0,cosmetics
2013-01-01,0.0,0.0,milk
2013-01-01,0.0,0.0,organic dried fruits
2013-01-01,0.0,0.0,pickles
2013-01-01,0.0,0.0,spreads
2013-01-01,0.0,0.0,whole grain
2013-02-01,0.0,0.0,Accessories
2013-02-01,0.0,0.0,Aquaponic vegetables
2013-02-01,0.0,0.0,Australian beef
2013-02-01,0.0,0.0,Baking mix
2013-02-01,0.0,0.0,Baking products
2013-02-01,79.5,12.0,Baking supplments
2013-02-01,0.0,0.0,Beef
2013-02-01,0.0,0.0,Beverages
2013-02-01,0.0,0.0,Books
2013-02-01,0.0,0.0,Bread
2013-02-01,0.0,0.0,Bread&Bakry
2013-02-01,0.0,0.0,Bundles
2013-02-01,1667.53,223.03,Cereal
2013-02-01,0.0,0.0,Cereals & Snacks
2013-02-01,0.0,0.0,Chemical free beef
2013-02-01,0.0,0.0,Chemical free fruits
2013-02-01,0.0,0.0,Chemical free poultry
2013-02-01,994.35,475.1,Chemical free produce
2013-02-01,0.0,0.0,Chemical free vegetables
2013-02-01,0.0,0.0,Chocolate
2013-02-01,153.0,22.5,Condiments
2013-02-01,0.0,0.0,Cookies
2013-02-01,247.7,92.35,Cosmetics
2013-02-01,268.0,37.6,Crackers
2013-02-01,1470.0,1470.0,Delivery
2013-02-01,698.73,286.12,Dried Fruits & Nuts
2013-02-01,1620.93,451.09,Dried fruits
2013-02-01,0.0,0.0,Eggs
2013-02-01,289.44,85.64,Fish
2013-02-01,282.25,36.55,Flour
2013-02-01,0.0,0.0,Food Supplements
2013-02-01,1250.22,234.22,Food supplements
2013-02-01,2071.35,478.89,Fresh Beef & Poultry
2013-02-01,0.0,0.0,Fresh Produce
2013-02-01,4056.36,1166.36,Fresh beef
2013-02-01,2177.43,391.7,Fresh fruits
2013-02-01,0.0,0.0,Fresh fruits and vegetables
2013-02-01,4277.74,947.74,Fresh poultry
2013-02-01,2184.0,504.0,Fresh veal
2013-02-01,4593.13,994.59,Fresh vegetables
2013-02-01,195.6,39.6,Frozen
2013-02-01,0.0,0.0,Frozen fruits
2013-02-01,0.0,0.0,Fruits
2013-02-01,0.0,0.0,Fruits & Vegetables
2013-02-01,105.0,105.0,General
2013-02-01,88.25,11.75,Gluten free baking
2013-02-01,1842.6,246.0,Grains
2013-02-01,0.0,0.0,Grains & Cereal
2013-02-01,0.0,0.0,Healthy & Supper food juices
2013-02-01,0.0,0.0,Herb
2013-02-01,0.0,0.0,Herbal Drinks
2013-02-01,152.0,44.0,Herbal pharmacy
2013-02-01,89.0,12.5,Herbs
2013-02-01,0.0,0.0,Herbs and spices
2013-02-01,0.0,0.0,Home appliance
2013-02-01,12.0,6.0,Honey
2013-02-01,271.9,81.4,Honey & Sweeteners
2013-02-01,0.0,0.0,Jam
2013-02-01,65.0,35.0,Jams and Spreads
2013-02-01,31.9,4.9,Japanese cuisine
2013-02-01,0.0,0.0,Juices
2013-02-01,0.0,0.0,Lamb
2013-02-01,95.7,14.7,Milk
2013-02-01,0.0,0.0,No Type
2013-02-01,1276.0,196.0,Non-dairy milk
2013-02-01,0.0,0.0,Nut butter
2013-02-01,1622.09,386.75,Nuts
2013-02-01,0.0,0.0,Nuts & Dried Fruits
2013-02-01,263.7,34.2,Oil
2013-02-01,0.0,0.0,Oil & Vinegar
2013-02-01,0.0,0.0,Oils
2013-02-01,0.0,0.0,Organic fresh fruits & vegetables
2013-02-01,0.0,0.0,Organic herbs
2013-02-01,628.5,88.5,Pasta
2013-02-01,0.0,0.0,Paste
2013-02-01,0.0,0.0,Poultry
2013-02-01,0.0,0.0,Prepared food
2013-02-01,480.7,82.5,Rice
2013-02-01,0.0,0.0,Rice & Pasta
2013-02-01,265.4,35.0,Ricenpasta
2013-02-01,0.0,0.0,Sauces
2013-02-01,0.0,0.0,Sea Food
2013-02-01,239.5,32.5,Seeds
2013-02-01,408.8,57.8,Snacks
2013-02-01,0.0,0.0,Soda
2013-02-01,0.0,0.0,Soy Products
2013-02-01,185.5,28.0,Spices
2013-02-01,0.0,0.0,Super foods
2013-02-01,161.4,28.4,Sweeteners
2013-02-01,0.0,0.0,Tea
2013-02-01,0.0,0.0,Teas & Herbs
2013-02-01,0.0,0.0,Veal
2013-02-01,0.0,0.0,Vegetable
2013-02-01,0.0,0.0,Vegetables
2013-02-01,27.9,4.5,Vinegar
2013-02-01,0.0,0.0,Whole sale
2013-02-01,0.0,0.0,cheese
2013-02-01,0.0,0.0,cosmetics
2013-02-01,0.0,0.0,milk
2013-02-01,0.0,0.0,organic dried fruits
2013-02-01,0.0,0.0,pickles
2013-02-01,0.0,0.0,spreads
2013-02-01,0.0,0.0,whole grain
2013-03-01,43.8,15.5,Accessories
2013-03-01,0.0,0.0,Aquaponic vegetables
2013-03-01,0.0,0.0,Australian beef
2013-03-01,0.0,0.0,Baking mix
2013-03-01,0.0,0.0,Baking products
2013-03-01,53.0,8.0,Baking supplments
2013-03-01,0.0,0.0,Beef
2013-03-01,0.0,0.0,Beverages
2013-03-01,0.0,0.0,Books
2013-03-01,0.0,0.0,Bread
2013-03-01,0.0,0.0,Bread&Bakry
2013-03-01,0.0,0.0,Bundles
2013-03-01,1452.73,191.83,Cereal
2013-03-01,0.0,0.0,Cereals & Snacks
2013-03-01,0.0,0.0,Chemical free beef
2013-03-01,0.0,0.0,Chemical free fruits
2013-03-01,0.0,0.0,Chemical free poultry
2013-03-01,860.91,172.16,Chemical free produce
2013-03-01,0.0,0.0,Chemical free vegetables
2013-03-01,0.0,0.0,Chocolate
2013-03-01,185.0,27.5,Condiments
2013-03-01,0.0,0.0,Cookies
2013-03-01,280.6,84.86,Cosmetics
2013-03-01,67.0,9.4,Crackers
2013-03-01,1585.0,1585.0,Delivery
2013-03-01,600.8,219.55,Dried Fruits & Nuts
2013-03-01,652.0,201.42,Dried fruits
2013-03-01,0.0,0.0,Eggs
2013-03-01,354.51,91.81,Fish
2013-03-01,996.8,130.1,Flour
2013-03-01,0.0,0.0,Food Supplements
2013-03-01,703.5,125.0,Food supplements
2013-03-01,2311.01,535.55,Fresh Beef & Poultry
2013-03-01,0.0,0.0,Fresh Produce
2013-03-01,4627.79,1327.79,Fresh beef
2013-03-01,3605.57,625.67,Fresh fruits
2013-03-01,0.0,0.0,Fresh fruits and vegetables
2013-03-01,4048.3,878.3,Fresh poultry
2013-03-01,1560.0,360.0,Fresh veal
2013-03-01,5666.81,1045.79,Fresh vegetables
2013-03-01,293.4,59.4,Frozen
2013-03-01,0.0,0.0,Frozen fruits
2013-03-01,0.0,0.0,Fruits
2013-03-01,0.0,0.0,Fruits & Vegetables
2013-03-01,70.0,70.0,General
2013-03-01,321.95,44.75,Gluten free baking
2013-03-01,1545.6,209.1,Grains
2013-03-01,0.0,0.0,Grains & Cereal
2013-03-01,0.0,0.0,Healthy & Supper food juices
2013-03-01,0.0,0.0,Herb
2013-03-01,49.6,19.6,Herbal Drinks
2013-03-01,509.0,113.0,Herbal pharmacy
2013-03-01,300.0,43.5,Herbs
2013-03-01,0.0,0.0,Herbs and spices
2013-03-01,0.0,0.0,Home appliance
2013-03-01,0.0,0.0,Honey
2013-03-01,781.5,209.2,Honey & Sweeteners
2013-03-01,0.0,0.0,Jam
2013-03-01,20.0,10.0,Jams and Spreads
2013-03-01,182.3,24.8,Japanese cuisine
2013-03-01,0.0,0.0,Juices
2013-03-01,0.0,0.0,Lamb
2013-03-01,574.2,88.2,Milk
2013-03-01,0.0,0.0,No Type
2013-03-01,2360.6,362.6,Non-dairy milk
2013-03-01,0.0,0.0,Nut butter
2013-03-01,1188.98,343.21,Nuts
2013-03-01,0.0,0.0,Nuts & Dried Fruits
2013-03-01,253.7,33.2,Oil
2013-03-01,0.0,0.0,Oil & Vinegar
2013-03-01,0.0,0.0,Oils
2013-03-01,0.0,0.0,Organic fresh fruits & vegetables
2013-03-01,0.0,0.0,Organic herbs
2013-03-01,838.0,118.0,Pasta
2013-03-01,0.0,0.0,Paste
2013-03-01,0.0,0.0,Poultry
2013-03-01,0.0,0.0,Prepared food
2013-03-01,405.7,74.3,Rice
2013-03-01,0.0,0.0,Rice & Pasta
2013-03-01,591.3,80.1,Ricenpasta
2013-03-01,0.0,0.0,Sauces
2013-03-01,0.0,0.0,Sea Food
2013-03-01,239.5,32.5,Seeds
2013-03-01,308.3,43.7,Snacks
2013-03-01,0.0,0.0,Soda
2013-03-01,0.0,0.0,Soy Products
2013-03-01,79.5,12.0,Spices
2013-03-01,0.0,0.0,Super foods
2013-03-01,338.2,48.7,Sweeteners
2013-03-01,29.5,4.5,Tea
2013-03-01,0.0,0.0,Teas & Herbs
2013-03-01,0.0,0.0,Veal
2013-03-01,0.0,0.0,Vegetable
2013-03-01,0.0,0.0,Vegetables
2013-03-01,195.3,31.5,Vinegar
2013-03-01,0.0,0.0,Whole sale
2013-03-01,0.0,0.0,cheese
2013-03-01,0.0,0.0,cosmetics
2013-03-01,0.0,0.0,milk
2013-03-01,0.0,0.0,organic dried fruits
2013-03-01,0.0,0.0,pickles
2013-03-01,0.0,0.0,spreads
2013-03-01,0.0,0.0,whole grain
2013-04-01,0.0,0.0,Accessories
2013-04-01,0.0,0.0,Aquaponic vegetables
2013-04-01,0.0,0.0,Australian beef
2013-04-01,0.0,0.0,Baking mix
2013-04-01,0.0,0.0,Baking products
2013-04-01,26.5,4.0,Baking supplments
2013-04-01,0.0,0.0,Beef
2013-04-01,0.0,0.0,Beverages
2013-04-01,360.0,36.0,Books
2013-04-01,0.0,0.0,Bread
2013-04-01,0.0,0.0,Bread&Bakry
2013-04-01,0.0,0.0,Bundles
2013-04-01,411.18,54.78,Cereal
2013-04-01,0.0,0.0,Cereals & Snacks
2013-04-01,0.0,0.0,Chemical free beef
2013-04-01,0.0,0.0,Chemical free fruits
2013-04-01,0.0,0.0,Chemical free poultry
2013-04-01,649.05,129.8,Chemical free produce
2013-04-01,0.0,0.0,Chemical free vegetables
2013-04-01,0.0,0.0,Chocolate
2013-04-01,159.75,24.75,Condiments
2013-04-01,0.0,0.0,Cookies
2013-04-01,83.8,11.8,Cosmetics
2013-04-01,0.0,0.0,Crackers
2013-04-01,1360.0,1360.0,Delivery
2013-04-01,202.9,46.9,Dried Fruits & Nuts
2013-04-01,1210.5,370.63,Dried fruits
2013-04-01,0.0,0.0,Eggs
2013-04-01,0.0,0.0,Fish
2013-04-01,520.05,68.25,Flour
2013-04-01,0.0,0.0,Food Supplements
2013-04-01,1028.7,174.7,Food supplements
2013-04-01,1438.2,305.28,Fresh Beef & Poultry
2013-04-01,0.0,0.0,Fresh Produce
2013-04-01,2227.35,602.35,Fresh beef
2013-04-01,2376.37,416.21,Fresh fruits
2013-04-01,0.0,0.0,Fresh fruits and vegetables
2013-04-01,3308.52,730.52,Fresh poultry
2013-04-01,728.0,168.0,Fresh veal
2013-04-01,4296.95,775.42,Fresh vegetables
2013-04-01,0.0,0.0,Frozen
2013-04-01,0.0,0.0,Frozen fruits
2013-04-01,0.0,0.0,Fruits
2013-04-01,0.0,0.0,Fruits & Vegetables
2013-04-01,70.0,70.0,General
2013-04-01,152.05,21.55,Gluten free baking
2013-04-01,1284.6,173.1,Grains
2013-04-01,0.0,0.0,Grains & Cereal
2013-04-01,0.0,0.0,Healthy & Supper food juices
2013-04-01,0.0,0.0,Herb
2013-04-01,366.1,69.1,Herbal Drinks
2013-04-01,1279.0,28.5,Herbal pharmacy
2013-04-01,329.0,48.2,Herbs
2013-04-01,0.0,0.0,Herbs and spices
2013-04-01,0.0,0.0,Home appliance
2013-04-01,24.0,12.0,Honey
2013-04-01,187.5,62.5,Honey & Sweeteners
2013-04-01,0.0,0.0,Jam
2013-04-01,0.0,0.0,Jams and Spreads
2013-04-01,67.5,9.0,Japanese cuisine
2013-04-01,0.0,0.0,Juices
2013-04-01,0.0,0.0,Lamb
2013-04-01,957.0,147.0,Milk
2013-04-01,0.0,0.0,No Type
2013-04-01,2456.3,377.3,Non-dairy milk
2013-04-01,0.0,0.0,Nut butter
2013-04-01,1569.54,432.54,Nuts
2013-04-01,0.0,0.0,Nuts & Dried Fruits
2013-04-01,434.5,56.5,Oil
2013-04-01,0.0,0.0,Oil & Vinegar
2013-04-01,0.0,0.0,Oils
2013-04-01,0.0,0.0,Organic fresh fruits & vegetables
2013-04-01,0.0,0.0,Organic herbs
2013-04-01,670.4,94.4,Pasta
2013-04-01,0.0,0.0,Paste
2013-04-01,0.0,0.0,Poultry
2013-04-01,0.0,0.0,Prepared food
2013-04-01,583.3,93.5,Rice
2013-04-01,0.0,0.0,Rice & Pasta
2013-04-01,83.8,11.8,Ricenpasta
2013-04-01,0.0,0.0,Sauces
2013-04-01,0.0,0.0,Sea Food
2013-04-01,95.8,13.0,Seeds
2013-04-01,167.5,23.5,Snacks
2013-04-01,0.0,0.0,Soda
2013-04-01,0.0,0.0,Soy Products
2013-04-01,159.0,24.0,Spices
2013-04-01,0.0,0.0,Super foods
2013-04-01,468.1,62.6,Sweeteners
2013-04-01,59.0,9.0,Tea
2013-04-01,0.0,0.0,Teas & Herbs
2013-04-01,0.0,0.0,Veal
2013-04-01,0.0,0.0,Vegetable
2013-04-01,0.0,0.0,Vegetables
2013-04-01,111.6,18.0,Vinegar
2013-04-01,0.0,0.0,Whole sale
2013-04-01,0.0,0.0,cheese
2013-04-01,0.0,0.0,cosmetics
2013-04-01,0.0,0.0,milk
2013-04-01,0.0,0.0,organic dried fruits
2013-04-01,0.0,0.0,pickles
2013-04-01,0.0,0.0,spreads
2013-04-01,0.0,0.0,whole grain
2013-05-01,65.0,7.0,Accessories
2013-05-01,0.0,0.0,Aquaponic vegetables
2013-05-01,142.0,96.5,Australian beef
2013-05-01,0.0,0.0,Baking mix
2013-05-01,0.0,0.0,Baking products
2013-05-01,106.0,16.0,Baking supplments
2013-05-01,0.0,0.0,Beef
2013-05-01,0.0,0.0,Beverages
2013-05-01,0.0,0.0,Books
2013-05-01,0.0,0.0,Bread
2013-05-01,0.0,0.0,Bread&Bakry
2013-05-01,0.0,0.0,Bundles
2013-05-01,1009.59,134.79,Cereal
2013-05-01,0.0,0.0,Cereals & Snacks
2013-05-01,0.0,0.0,Chemical free beef
2013-05-01,0.0,0.0,Chemical free fruits
2013-05-01,0.0,0.0,Chemical free poultry
2013-05-01,787.17,157.42,Chemical free produce
2013-05-01,0.0,0.0,Chemical free vegetables
2013-05-01,0.0,0.0,Chocolate
2013-05-01,297.75,41.25,Condiments
2013-05-01,0.0,0.0,Cookies
2013-05-01,83.8,11.8,Cosmetics
2013-05-01,67.0,9.4,Crackers
2013-05-01,1415.0,1415.0,Delivery
2013-05-01,0.0,0.0,Dried Fruits & Nuts
2013-05-01,789.55,244.58,Dried fruits
2013-05-01,0.0,0.0,Eggs
2013-05-01,0.0,0.0,Fish
2013-05-01,778.0,102.1,Flour
2013-05-01,0.0,0.0,Food Supplements
2013-05-01,1495.6,230.1,Food supplements
2013-05-01,1918.79,478.79,Fresh Beef & Poultry
2013-05-01,0.0,0.0,Fresh Produce
2013-05-01,3858.99,1083.99,Fresh beef
2013-05-01,3196.29,501.95,Fresh fruits
2013-05-01,0.0,0.0,Fresh fruits and vegetables
2013-05-01,4786.52,1065.52,Fresh poultry
2013-05-01,1352.0,312.0,Fresh veal
2013-05-01,5022.68,938.05,Fresh vegetables
2013-05-01,0.0,0.0,Frozen
2013-05-01,0.0,0.0,Frozen fruits
2013-05-01,0.0,0.0,Fruits
2013-05-01,0.0,0.0,Fruits & Vegetables
2013-05-01,105.0,105.0,General
2013-05-01,412.45,56.95,Gluten free baking
2013-05-01,1462.3,196.9,Grains
2013-05-01,0.0,0.0,Grains & Cereal
2013-05-01,0.0,0.0,Healthy & Supper food juices
2013-05-01,0.0,0.0,Herb
